OBJECTID,AED_ID,OPERATING_HOURS,HOUSE_NUMBER,ROAD_NAME,BUILDING_NAME,UNIT_NUMBER,POSTAL_CODE,AED_LOCATION_DESCRIPTION,AED_LOCATION_FLOOR_LEVEL,LATITUDE,LONGITUDE,XVAL,YVAL,INC_CRC,FMEL_UPD_D,geo_longitude,geo_latitude,flag_missing_address,flag_invalid_coords,flag_duplicate_coords,flag_malformed_hours,any_flag
25535,730349-001,Mon - Sun 00:00-23:59;,349,Woodlands Avenue 3,,,730349,Level 1 Lift Lobby B,1,1.43350005,103.7825012,22344.83256,46134.80593,8CA4B62702A9CA1E,20191007131014,103.78250155440494,1.433500717889212,False,False,False,False,False
25536,730351-001,Mon - Sun 00:00-23:59;,351,Woodlands Avenue 1,,,730351,Level 1 Lift Lobby A,1,1.43219996,103.7842026,22534.16464,45991.04361,FECA57EDEDC9DF78,20191007131014,103.78420290864196,1.43220062153918,False,False,False,False,False
25537,730802-001,Mon - Sun 00:00-23:59;,802,Woodlands Street 81,,,730802,Level 1 Lift Lobby B,1,1.44102001,103.7858276,22715.02981,46966.3177,F21F48F492FDDC40,20191007131014,103.7858279699511,1.4410206785719155,False,False,False,False,False
25538,730804-001,Mon - Sun 00:00-23:59;,804,Woodlands Street 81,,,730804,Level 1 Lift Lobby A,1,1.43998504,103.7878036,22934.92728,46851.87083,D60CC8A12D68AC61,20191007131014,103.7878039834346,1.4399857032409469,False,False,False,False,False
25539,730806-001,Mon - Sun 00:00-23:59;,806,Woodlands Street 81,,,730806,Level 1 Lift Lobby B,1,1.44134796,103.7867126,22813.51847,47002.57816,A398B7BAC8F45843,20191007131014,103.78671298004905,1.44134862367257,False,False,False,False,False
25540,730808-001,Mon - Sun 00:00-23:59;,808,Woodlands Street 81,,,730808,Level 1 Lift Lobby B,1,1.44242597,103.7871017,22856.82161,47121.77821,30AE527C705522AC,20191007131014,103.78710207883326,1.442426632863644,False,False,False,False,False
25541,730810-001,Mon - Sun 00:00-23:59;,810,Woodlands Street 81,,,730810,Level 1 Lift Lobby A,1,1.44274199,103.7882614,22985.87536,47156.71996,7FA2FB5C68050F76,20191007131014,103.78826174726888,1.4427426571363782,False,False,False,False,False
25849,730369-001,Mon - Sun 00:00-23:59;,369,Woodlands Avenue 1,,,730369,Level 1 Lift Lobby B,1,1.43340004,103.7875977,22911.98878,46123.73464,A7B500BC985DF3A7,20191007131014,103.78759798973864,1.4334007012241503,False,False,False,False,False
25850,730371-001,Mon - Sun 00:00-23:59;,371,Woodlands Avenue 1,,,730371,Level 1 Lift Lobby B,1,1.43239999,103.7869034,22834.72421,46013.15602,C636BFA1AD8D137D,20191007131014,103.78690371458168,1.4324006546690582,False,False,False,False,False
25851,730403-001,Mon - Sun 00:00-23:59;,403,Woodlands Street 41,,,730403,Level 1 Lift Lobby A,1,1.43069994,103.7723999,21220.69974,45825.21144,EBB7C3079AD85FDE,20191007131014,103.77240023529755,1.4307006108310751,False,False,False,False,False
25852,730405-001,Mon - Sun 00:00-23:59;,405,Woodlands Street 41,,,730405,Level 1 Lift Lobby A,1,1.42999995,103.7723999,21220.69769,45747.80925,A59D7DE2670AB783,20191007131014,103.77240023578952,1.4300006146418456,False,False,False,False,False
25853,730406-001,Mon - Sun 00:00-23:59;,406,Woodlands Street 41,,,730406,Level 1 Lift Lobby A,1,1.42980003,103.7730026,21287.77111,45725.70199,0CD20622B4E37D40,20191007131014,103.77300295772758,1.429800700349307,False,False,False,False,False
25854,730408-001,Mon - Sun 00:00-23:59;,408,Woodlands Street 41,,,730408,Level 1 Lift Lobby A,1,1.42879999,103.7723007,21209.65667,45615.12385,F4F508473F4DC142,20191007131014,103.772301053845,1.4288006530105024,False,False,False,False,False
25855,730411-001,Mon - Sun 00:00-23:59;,411,Woodlands Street 41,,,730411,Level 1 Lift Lobby A,1,1.42850006,103.7727966,21264.84329,45581.95756,15C9FEF9B96E0739,20191007131014,103.77279696423066,1.4285007232640718,False,False,False,False,False
25856,730413-001,Mon - Sun 00:00-23:59;,413,Woodlands Street 41,,,730413,Level 1 Lift Lobby A,1,1.42780006,103.7727966,21264.84126,45504.55538,D9EA0F87AA96F519,20191007131014,103.7727969645742,1.42780072615187,False,False,False,False,False
25857,730416-001,Mon - Sun 00:00-23:59;,416,Woodlands Street 41,,,730416,Level 1 Lift Lobby A,1,1.42840004,103.7736969,21365.02956,45570.89561,6D5C3C9D3F85A8CC,20191007131014,103.7736972330762,1.4284007062787178,False,False,False,False,False
25858,730417-001,Mon - Sun 00:00-23:59;,417,Woodlands Street 41,,,730417,Level 1 Lift Lobby A,1,1.4289,103.7740021,21398.99253,45626.17823,060F35A4F1DE5DA3,20191007131014,103.77400240820766,1.4289006697975395,False,False,False,False,False
25859,730758-001,Mon - Sun 00:00-23:59;,758,Woodlands Avenue 6,,,730758,Level 1 Lift Lobby A,1,1.4461,103.7954025,23780.57654,47528.01705,DD7099210E6901F2,20191007131015,103.79540285985424,1.4461006636822762,False,False,False,False,False
25860,730760-001,Mon - Sun 00:00-23:59;,760,Woodlands Avenue 6,,,730760,Level 1 Lift Lobby A,1,1.44700003,103.7966995,23924.91355,47627.53552,99D341884E7C33E5,20191007131015,103.7966998576979,1.4470006932064603,False,False,False,False,False
25861,730762-001,Mon - Sun 00:00-23:59;,762,Woodlands Avenue 6,,,730762,Level 1 Lift Lobby A,1,1.4461,103.7962036,23869.72488,47528.01558,5C32F907816C6C30,20191007131015,103.79620394681696,1.446100663444094,False,False,False,False,False
25862,730764-001,Mon - Sun 00:00-23:59;,764,Woodlands Circle,,,730764,Level 1 Lift Lobby A,1,1.44529998,103.7969971,23958.02277,47439.55265,9750DF351BD232D6,20191007131015,103.79699740391796,1.4453006501732626,False,False,False,False,False
25863,732764-001,Mon - Sun 00:00-23:59;,764B,Woodlands Circle,,,732764,Level 1 Lift Lobby A,1,1.44519997,103.7975006,24014.05871,47428.49242,D6A33B9D85BC3DA9,20191007131015,103.79750094356308,1.4452006329045728,False,False,False,False,False
25864,680405-001,Mon - Sun 00:00-23:59;,405,Choa Chu Kang Avenue 3,,,680405,Level 1 Lift Lobby B,1,1.38020003,103.739502,17559.42311,40241.30198,4EA252500B145446,20191007131015,103.73950228635334,1.3802006953028243,False,False,False,False,False
25865,680407-001,Mon - Sun 00:00-23:59;,407,Choa Chu Kang Avenue 3,,,680407,Level 1 Lift Lobby B,1,1.38020003,103.7409973,17725.83822,40241.29546,35120C88E9977EEB,20191007131015,103.74099764758952,1.3802006954121309,False,False,False,False,False
25866,440064-001,Mon - Sun 00:00-23:59;,64,Marine Drive,,,440064,Level 1 Lift Lobby C,1,1.30209994,103.9094391,36471.5623,31605.31597,0A7001D2A12EC320,20191007131014,103.90943942028098,1.3021006101287045,False,False,False,False,False
25867,440065-001,Mon - Sun 00:00-23:59;,65,Marine Drive,,,440065,Level 1 Lift Lobby A,1,1.30340004,103.9096069,36490.23778,31749.07464,96E7979BCB021313,20191007131014,103.90960726714007,1.3034007060162809,False,False,False,False,False
25868,440067-001,Mon - Sun 00:00-23:59;,67,Marine Drive,,,440067,Level 1 Lift Lobby A,1,1.30446994,103.9094696,36474.95071,31867.37868,3A7F409682D16BA3,20191007131014,103.90946993774811,1.304470609855054,False,False,False,False,False
25869,440071-001,Mon - Sun 00:00-23:59;,71,Marine Drive,,,440071,Level 1 Lift Lobby A,1,1.30453003,103.9089584,36418.06199,31874.02048,DD7B94C541665B0C,20191007131014,103.908958768515,1.3045306914132233,False,False,False,False,False
25870,440043-001,Mon - Sun 00:00-23:59;,43,Marine Crescent,,,440043,Level 1 Lift Lobby B,1,1.30552006,103.9130325,36871.46855,31983.50734,D16240CC4A41AB7C,20191007131014,103.9130328655832,1.305520723956113,False,False,False,False,False
25871,440045-001,Mon - Sun 00:00-23:59;,45,Marine Crescent,,,440045,Level 1 Lift Lobby C,1,1.30457997,103.912323,36792.50717,31879.55505,A9EBDE0AA20CE17A,20191007131014,103.9123233316729,1.3045806403156683,False,False,False,False,False
25872,440047-001,Mon - Sun 00:00-23:59;,47,Marine Crescent,,,440047,Level 1 Lift Lobby C,1,1.30577004,103.9124298,36804.39019,32011.14696,617515CF3742D0BB,20191007131014,103.9124301430478,1.3057707065765023,False,False,False,False,False
25873,440029-001,Mon - Sun 00:00-23:59;,29,Marine Crescent,,,440029,Level 1 Lift Lobby B,1,1.30283999,103.913208,36891.00684,31687.16008,1AAF7320B7F6E518,20191007131014,103.91320834082538,1.3028406612901902,False,False,False,False,False
25874,440012-001,Mon - Sun 00:00-23:59;,12,Marine Terrace,,,440012,Level 1 Lift Lobby A,1,1.3046,103.9157333,37172.04697,31881.78173,831A10F43733C524,20191007131014,103.91573367102636,1.3046006668189083,False,False,False,False,False
25875,440014-001,Mon - Sun 00:00-23:59;,14,Marine Terrace,,,440014,Level 1 Lift Lobby A,1,1.30349004,103.9154205,37137.23859,31759.04705,64098FEAB7B5DEA6,20191007131014,103.9154208656832,1.303490709766153,False,False,False,False,False
24701,550519-001,Mon - Sun 00:00-23:59;,519,Serangoon North Avenue 4,,,550519,Level 1 Lift Lobby B,1,1.37199998,103.8747025,32605.55748,39334.41605,DE2D1F47F7645A1F,20191007131015,103.87470278717208,1.3720006461742469,False,False,False,False,False
24702,550522-001,Mon - Sun 00:00-23:59;,522,Serangoon North Avenue 4,,,550522,Level 1 Lift Lobby B,1,1.37240005,103.8733978,32460.3677,39378.65089,421C876C07B98FE1,20191007131015,103.87339816047262,1.3724007121436932,False,False,False,False,False
24703,550523-001,Mon - Sun 00:00-23:59;,523,Serangoon North Avenue 4,,,550523,Level 1 Lift Lobby A,1,1.37300003,103.8727036,32383.10228,39444.9924,757157821382B20F,20191007131015,103.87270388572804,1.3730006924215614,False,False,False,False,False
24704,550526-001,Mon - Sun 00:00-23:59;,526,Serangoon North Avenue 4,,,550526,Level 1 Lift Lobby B,1,1.37170005,103.8729019,32405.18018,39301.24785,EB77835A107D08E2,20191007131015,103.87290225004408,1.3717007155425416,False,False,False,False,False
24705,550528-001,Mon - Sun 00:00-23:59;,528,Serangoon North Avenue 4,,,550528,Level 1 Lift Lobby A,1,1.3714,103.8722,32327.06731,39268.06859,863CFF0E4A9407B8,20191007131015,103.87220034545533,1.371400665451501,False,False,False,False,False
24706,550530-001,Mon - Sun 00:00-23:59;,530,Serangoon North Avenue 4,,,550530,Level 1 Lift Lobby B,1,1.37339997,103.8724976,32360.17699,39489.21616,18D0E224FAD988DB,20191007131015,103.87249789206383,1.3734006399745284,False,False,False,False,False
24707,550531-001,Mon - Sun 00:00-23:59;,531,Serangoon North Avenue 4,,,550531,Level 1 Lift Lobby A,1,1.37479997,103.875,32638.66537,39644.02511,5A5F7463B6A70745,20191007131015,103.87500033363024,1.3748006333761469,False,False,False,False,False
24708,550533-001,Mon - Sun 00:00-23:59;,533,Serangoon North Avenue 4,,,550533,Level 1 Lift Lobby B,1,1.37450004,103.8743973,32571.59038,39610.85914,684FD35601CF28E4,20191007131015,103.87439761134944,1.3745007025137497,False,False,False,False,False
24709,551535-001,Mon - Sun 00:00-23:59;,535A,Serangoon North Avenue 4,,,551535,Level 1 Lift Lobby B,1,1.37349999,103.8744965,32582.63004,39500.27922,CAB073B366E5A999,20191007131015,103.87449679297234,1.3735006559656409,False,False,False,False,False
24710,550536-001,Mon - Sun 00:00-23:59;,536,Serangoon North Avenue 4,,,550536,Level 1 Lift Lobby A,1,1.37370002,103.8751984,32660.743,39522.39924,6F2C64C0E5227AD2,20191007131015,103.87519869760511,1.3737006890169268,False,False,False,False,False
24711,550537-001,Mon - Sun 00:00-23:59;,537,Serangoon North Avenue 4,,,550537,Level 1 Lift Lobby B,1,1.37409997,103.8731995,32438.28905,39566.61957,461E00073F37ECB9,20191007131015,103.87319979671848,1.374100636810402,False,False,False,False,False
24712,550539-001,Mon - Sun 00:00-23:59;,539,Serangoon North Avenue 4,,,550539,Level 1 Lift Lobby B,1,1.375,103.8721008,32316.02309,39666.13834,8F554A7DA54E219B,20191007131015,103.87210116350587,1.375000666344708,False,False,False,False,False
24713,750486-001,Mon - Sun 00:00-23:59;,486,Admiralty Link,,,750486,Level 1 Lift Lobby B,1,1.456092,103.8161926,26094.19638,48632.8547,D28065626897B94E,20191007131014,103.8161929604922,1.4560926666806064,False,False,False,False,False
24714,750488-001,Mon - Sun 00:00-23:59;,488,Admiralty Link,,,750488,Level 1 Lift Lobby A,1,1.45515096,103.8164063,26117.96838,48528.79923,F0884F1957D56C49,20191007131014,103.81640658352612,1.4551516282626136,False,False,False,False,False
24715,750490-001,Mon - Sun 00:00-23:59;,490,Admiralty Link,,,750490,Level 1 Lift Lobby A,1,1.45537901,103.8172607,26213.05973,48554.01487,E05F5E973A094DE1,20191007131014,103.81726107528073,1.4553796761597169,False,False,False,False,False
24716,732786-001,Mon - Sun 00:00-23:59;,786B,Woodlands Drive 60,,,732786,Level 1 Lift Lobby A,1,1.4454,103.8007965,24380.8409,47450.60557,A9615220EF8CA36B,20191007131015,103.80079684208556,1.4454006665391004,False,False,False,False,False
24717,734786-001,Mon - Sun 00:00-23:59;,786D,Woodlands Drive 60,,,734786,Level 1 Lift Lobby A,1,1.44649994,103.8011017,24414.80391,47572.23141,0872146B406BBF05,20191007131015,103.80110201779934,1.4465006103213027,False,False,False,False,False
24718,735786-001,Mon - Sun 00:00-23:59;,786E,Woodlands Drive 60,,,735786,Level 1 Lift Lobby A,1,1.44700003,103.8003006,24325.6564,47627.52937,459AB4DCE846B4EB,20191007131015,103.80030093150876,1.4470006936789015,False,False,False,False,False
24719,732787-001,Mon - Sun 00:00-23:59;,787B,WoodlandsÂ Crescent,,,732787,Level 1 Lift Lobby B,1,1.44439995,103.8009033,24392.72577,47340.02524,56254B5E1B710E3D,20191007131015,103.80090365387728,1.4444006192372694,False,False,False,False,False
24720,734787-001,Mon - Sun 00:00-23:59;,787D,Woodlands Crescent,,,734787,Level 1 Lift Lobby A,1,1.44519997,103.8018036,24492.91282,47428.48532,074BE7FFADE25070,20191007131015,103.80180392198464,1.4452006328994706,False,False,False,False,False
24721,732788-001,Mon - Sun 00:00-23:59;,788B,Woodlands Crescent,,,732788,Level 1 Lift Lobby A,1,1.44400001,103.8012009,24425.83741,47295.80061,F415253D0AC62DFC,20191007131015,103.8012011999194,1.444000672320645,False,False,False,False,False
24722,734788-001,Mon - Sun 00:00-23:59;,788D,Woodlands Crescent,,,734788,Level 1 Lift Lobby A,1,1.44400001,103.8023987,24559.13552,47295.79876,194A6E32000CB54E,20191007131015,103.80239901478502,1.4440006727611627,False,False,False,False,False
24723,730788-001,Mon - Sun 00:00-23:59;,788,Woodlands Avenue 6,,,730788,Level 1 Lift Lobby A,1,1.44330001,103.8018036,24492.90991,47218.39751,91E9D3D381A1EC98,20191007131015,103.80180392210912,1.4433006753702955,False,False,False,False,False
24724,730790-001,Mon - Sun 00:00-23:59;,790,Woodlands Avenue 6,,,730790,Level 1 Lift Lobby A,1,1.44289994,103.802597,24581.20872,47174.15896,2CCB25E17842FD28,20191007131015,103.802597379024,1.4429006094141466,False,False,False,False,False
24725,730792-001,Mon - Sun 00:00-23:59;,792,Woodlands Avenue 6,,,730792,Level 1 Lift Lobby A,1,1.44210005,103.8022995,24548.09523,47085.7111,BB4F9FE35080F00E,20191007131015,103.80229983255347,1.4421007147469294,False,False,False,False,False
24726,730793-001,Mon - Sun 00:00-23:59;,793,Woodlands Avenue 6,,,730793,Level 1 Lift Lobby A,1,1.44239998,103.8029022,24615.1693,47118.87501,8DB5A4FDB5DCB01A,20191007131015,103.80290255500029,1.4424006451737594,False,False,False,False,False
24727,730795-001,Mon - Sun 00:00-23:59;,795,Woodlands Drive 72,,,730795,Level 1 Lift Lobby A,1,1.44280005,103.8041,24748.46807,47163.1106,69DB008F091C2039,20191007131015,103.80410037023212,1.4428007116391892,False,False,False,False,False
25121,570134-001,Mon - Sun 00:00-23:59;,134,Bishan Street 12,,,570134,Level 1 Lift Lobby B,1,1.34564996,103.8521194,30092.36673,36420.73332,0192458792C1D32B,20191007131014,103.85211977885967,1.345650624183068,False,False,False,False,False
25122,570197-001,Mon - Sun 00:00-23:59;,197,Bishan Street 13,,,570197,Level 1 Lift Lobby B,1,1.34906006,103.8509064,29957.36225,36797.80386,4A944FC103FF6657,20191007131014,103.85090670588288,1.3490607256000728,False,False,False,False,False
25123,570184-001,Mon - Sun 00:00-23:59;,184,Bishan Street 13,,,570184,Level 1 Lift Lobby B,1,1.35010004,103.8523407,30116.98585,36912.80095,52C0BAFE5DEA04A9,20191007131014,103.85234103198812,1.3501007075717604,False,False,False,False,False
25124,570186-001,Mon - Sun 00:00-23:59;,186,Bishan Street 13,,,570186,Level 1 Lift Lobby A,1,1.34940004,103.8522568,30107.64673,36835.39878,9B437534A315196B,20191007131014,103.85225710797992,1.3494007102976988,False,False,False,False,False
25125,570187-001,Mon - Sun 00:00-23:59;,187,Bishan Street 13,,,570187,Level 1 Lift Lobby B,1,1.34959996,103.8514328,30015.94739,36857.50355,F1E543D5509BDB84,20191007131014,103.8514331336949,1.3496006245481724,False,False,False,False,False
25126,570188-001,Mon - Sun 00:00-23:59;,188,Bishan Street 13,,,570188,Level 1 Lift Lobby B,1,1.34991002,103.8518906,30066.89111,36891.78916,1365CB7E543DA78F,20191007131014,103.85189089720092,1.3499106878343916,False,False,False,False,False
25127,570192-001,Mon - Sun 00:00-23:59;,192,Bishan Street 13,,,570192,Level 1 Lift Lobby B,1,1.34898102,103.8513107,30002.36284,36789.06482,94C763AEE33030F9,20191007131014,103.851311062984,1.3489816893183366,False,False,False,False,False
25128,570196-001,Mon - Sun 00:00-23:59;,196,Bishan Street 13,,,570196,Level 1 Lift Lobby A,1,1.34809899,103.8504715,29908.9662,36691.53382,B4D748D3AEDC15E5,20191007131014,103.85047182988528,1.3480996597625845,False,False,False,False,False
25129,570170-001,Mon - Sun 00:00-23:59;,170,Bishan Street 13,,,570170,Level 1 Lift Lobby A,1,1.34651399,103.8532181,30214.6317,36516.27419,2E3DF8EC38D22DD2,20191007131014,103.85321841193434,1.346514653317357,False,False,False,False,False
25130,570171-001,Mon - Sun 00:00-23:59;,171,Bishan Street 13,,,570171,Level 1 Lift Lobby C,1,1.34705806,103.8535919,30256.23551,36576.43515,54E2867AAB313F78,20191007131014,103.85359225223765,1.3470587248887411,False,False,False,False,False
25131,570173-001,Mon - Sun 00:00-23:59;,173,Bishan Street 13,,,570173,Level 1 Lift Lobby B,1,1.34775806,103.8542557,30330.10369,36653.83787,1B1F18AAA29AA0E7,20191007131014,103.8542560097054,1.347758721704464,False,False,False,False,False
25132,570176-001,Mon - Sun 00:00-23:59;,176,Bishan Street 13,,,570176,Level 1 Lift Lobby C,1,1.34841204,103.8537674,30275.7628,36726.15142,0E4471AAEC642217,20191007131014,103.85376772839918,1.3484127034213629,False,False,False,False,False
25133,570178-001,Mon - Sun 00:00-23:59;,178,Bishan Street 13,,,570178,Level 1 Lift Lobby C,1,1.34803999,103.8527145,30158.59191,36685.01082,6B82CC7D78B9DA45,20191007131014,103.85271487181502,1.3480406511462222,False,False,False,False,False
25134,570181-001,Mon - Sun 00:00-23:59;,181,Bishan Street 13,,,570181,Level 1 Lift Lobby C,1,1.34884703,103.8531189,30203.59173,36774.25031,2342D4C1D41D0D75,20191007131014,103.85311922955016,1.3488476981369344,False,False,False,False,False
25135,530648-001,Mon - Sun 00:00-23:59;,648,Hougang Avenue 8,,,530648,Level 1 Lift Lobby A,1,1.3721,103.8799973,33194.80401,39345.48621,10EC5BB127B76A15,20191007131014,103.87999758671631,1.372100662147169,False,False,False,False,False
25136,321101-101,Mon - Sun Closed;,101,Jalan Rajah,Moulmein NPP,#01-01,321101,At the public reception area,1,1.32870996,103.8505478,29917.47192,34547.59372,F2A4A550F6E19694,20191007131015,103.8505481237016,1.328710626453105,False,False,False,True,True
25137,350142-101,Mon - Sun Closed;,142,Potong Pasir Ave 3,Potong Pasir NPP,#01-240,350142,At the public reception area,1,1.33311999,103.8669128,31738.72808,35035.25087,1236FE136764A12C,20191007131015,103.86691317533425,1.3331206553722506,False,False,False,True,True
25138,360013-101,Mon - Sun Closed;,13,Joo Seng Road,Alijunied NPP,,360013,At the public reception area,1,1.33577001,103.879303,33117.61582,35328.29915,8F6F5016D87A6D5A,20191007131015,103.8793033116795,1.3357706780553125,False,False,False,True,True
25139,570025-101,Mon - Sun Closed;,25,Sin Ming Road,Thomson NPP,#01-180,570025,At the public reception area,1,1.35499001,103.837471,28462.15503,37453.50044,3E3B8DA537F18244,20191007131015,103.8374713413447,1.35499067176,False,False,False,True,True
25140,570196-101,Mon - Sun Closed;,196,Bishan St 13,Bishan NPP,#01-565,570196,At the public reception area,1,1.34817004,103.8503113,29891.13575,36699.3899,64B949D709F75EFE,20191007131015,103.85031161312656,1.3481707086645096,False,False,False,True,True
25141,297830-101,Mon - Sun Closed;,247,Whitley Road,Whitley NPP,,297830,At the public reception area,1,1.32325995,103.8267517,27269.21011,33944.95384,E58008980EC1DDF2,20191007131015,103.82675204226716,1.3232606160176648,False,False,False,True,True
25142,330072-101,Mon - Sun Closed;,72,Geylang Bahru,Kolam Ayer NPP,#01-3038,330072,Report room area,1,1.32194996,103.8710327,32197.24586,33800.13264,6ED14FDEB3B50A84,20191007131015,103.8710330485464,1.321950625090414,False,False,False,True,True
25143,610158-101,Mon - Sun Closed;,158,Yung Loh Road,Jurong NPP,,610158,"Void Deck NPP, Ground Floor, Servcie Counter",1,1.32895994,103.7222824,15642.84202,34575.50654,785F977BE87D885B,20191007131015,103.7222827427502,1.3289606081767145,False,False,False,True,True
25144,640210-101,Mon - Sun Closed;,210,Boon Lay Place,Boon Lay NPP,,640210,"Annex (Building) NPP, Ground Floor, Service Counter",1,1.34764004,103.7129669,14606.22263,36641.10905,0B1B2E6A0A840AD9,20191007131015,103.71296725196832,1.3476407046945702,False,False,False,True,True
25145,649482-101,Mon - Sun Closed;,2,Jurong West Ave 5,Nanyang NPC,,649482,"Co-located with J DHQ, Ground Floor, Service Counter",1,1.35089004,103.7021103,13398.01678,37000.54109,5DA19270D81CC53C,20191007131015,103.70211062397456,1.3508907071118157,False,False,False,True,True
25146,649818-101,Mon - Sun Closed;,700,Corporation Road,Jurong West NPC,,649818,"Stand-alone NPC, Ground Floor,Service Counter",1,1.34932995,103.7144623,14772.64925,36827.96299,6FE8B5E169C3747B,20191007131015,103.71446261406795,1.3493306151754287,False,False,False,True,True
25542,730824-001,Mon - Sun 00:00-23:59;,824,Woodlands Street 81,,,730824,Level 1 Lift Lobby B,1,1.43928802,103.7886429,23028.31952,46774.79635,6F9DF0323730943E,20191007131014,103.7886432164076,1.4392886872347523,False,False,False,False,False
25543,730826-001,Mon - Sun 00:00-23:59;,826,Woodlands Street 81,,,730826,Level 1 Lift Lobby A,1,1.43927503,103.7895508,23129.35459,46773.3576,D4193864E3BD21E3,20191007131014,103.78955111465316,1.4392756929724118,False,False,False,False,False
25544,730828-001,Mon - Sun 00:00-23:59;,828,Woodlands Street 81,,,730828,Level 1 Lift Lobby A,1,1.43961299,103.7899628,23175.20316,46810.72647,84C18E9AF664798E,20191007131014,103.78996310224096,1.4396136515798512,False,False,False,False,False
25545,730831-001,Mon - Sun 00:00-23:59;,831,Woodlands Street 83,,,730831,Level 1 Lift Lobby B,1,1.439551,103.7914047,23335.67051,46803.86906,16FB9725031539D8,20191007131014,103.7914050573484,1.4395516628962333,False,False,False,False,False
25546,730832-001,Mon - Sun 00:00-23:59;,832,Woodlands Street 83,,,730832,Level 1 Lift Lobby A,1,1.43967199,103.7906876,23255.86154,46817.24983,051ABC981501EE89,20191007131014,103.79068789401988,1.4396726596796472,False,False,False,False,False
25547,730819-001,Mon - Sun 00:00-23:59;,819,Woodlands Street 82,,,730819,Level 1 Lift Lobby A,1,1.44091594,103.7906876,23255.86411,46954.79949,7A21C1DAFA62ACC0,20191007131014,103.79068789425968,1.4409166089440495,False,False,False,False,False
25548,730838-001,Mon - Sun 00:00-23:59;,838,Woodlands Street 82,,,730838,Level 1 Lift Lobby A,1,1.44171798,103.791275,23321.24135,47043.48387,C8DCBB57296EA6D1,20191007131014,103.79127535818776,1.4417186492654206,False,False,False,False,False
25549,730840-001,Mon - Sun 00:00-23:59;,840,Woodlands Street 82,,,730840,Level 1 Lift Lobby A,1,1.44381201,103.79216,23419.73342,47275.02949,73B285B9D98648A3,20191007131014,103.79216036729652,1.4438126794002732,False,False,False,False,False
25550,730843-001,Mon - Sun 00:00-23:59;,843,Woodlands Street 82,,,730843,Level 1 Lift Lobby A,1,1.443115,103.7924118,23447.75012,47197.95636,BE7BA0CC7D0CE031,20191007131014,103.7924121373846,1.4431156630029018,False,False,False,False,False
25551,310221-001,Mon - Sun 00:00-23:59;,221,Lorong 8 Toa Payoh,,,310221,Level 1 Lift Lobby B,1,1.34262204,103.8569717,30632.37704,36085.92652,A6E10289B3E9AAF6,20191007131014,103.85697207370836,1.3426227082058009,False,False,False,False,False
25552,310219-001,Mon - Sun 00:00-23:59;,219,Lorong 8 Toa Payoh,,,310219,Level 1 Lift Lobby D,1,1.34277296,103.8560257,30527.09236,36102.61337,E9E49F3DDE79E5AA,20191007131014,103.85602602953048,1.3427736276124282,False,False,False,False,False
25553,310217-001,Mon - Sun 00:00-23:59;,217,Lorong 8 Toa Payoh,,,310217,Level 1 Lift Lobby A,1,1.342682,103.8546524,30374.26008,36092.55447,689C90BE4DDD5B8E,20191007131014,103.85465273834372,1.3426826709389894,False,False,False,False,False
25554,310214-001,Mon - Sun 00:00-23:59;,214,Lorong 8 Toa Payoh,,,310214,Level 1 Lift Lobby C,1,1.34186101,103.8543701,30342.84531,36001.77283,AC35E5B765F52F81,20191007131014,103.85437045041034,1.3418616759936135,False,False,False,False,False
25555,510207-001,Mon - Sun 00:00-23:59;,207,Pasir Ris Street 21,,,510207,Level 1 Lift Lobby A,1,1.36643398,103.9624252,42368.07658,38719.30214,3A6A577426FBEA18,20191007131014,103.96242556548032,1.3664346443870434,False,False,False,False,False
25556,570292-001,Mon - Sun 00:00-23:59;,292,Bishan Street 22,,,570292,Level 1 Lift Lobby A,1,1.35603797,103.8456726,29374.8987,37569.3826,3C21B61077D9D674,20191007131014,103.84567294074952,1.356038641024912,False,False,False,False,False
25557,570201-001,Mon - Sun 00:00-23:59;,201,Bishan Street 23,,,570201,Level 1 Lift Lobby B,1,1.35506702,103.8469467,29516.693,37462.01959,E3B0597BE027E4C2,20191007131014,103.84694704960152,1.355067681434193,False,False,False,False,False
25558,570203-001,Mon - Sun 00:00-23:59;,203,Bishan Street 23,,,570203,Level 1 Lift Lobby B,1,1.35455596,103.8473892,29565.93907,37405.51055,2132FE0D75199060,20191007131014,103.847389554809,1.3545566316275306,False,False,False,False,False
25559,570205-001,Mon - Sun 00:00-23:59;,205,Bishan Street 23,,,570205,Level 1 Lift Lobby A,1,1.35533798,103.8476486,29594.80675,37491.98172,AC7DE3436044571A,20191007131014,103.84764895435484,1.3553386439190906,False,False,False,False,False
25560,570207-001,Mon - Sun 00:00-23:59;,207,Bishan Street 23,,,570207,Level 1 Lift Lobby A,1,1.35465705,103.8481293,29648.29827,37416.68899,3C944C4ABAB7DEA3,20191007131014,103.84812960610088,1.3546577206611992,False,False,False,False,False
25561,570209-001,Mon - Sun 00:00-23:59;,209,Bishan Street 23,,,570209,Level 1 Lift Lobby B,1,1.35550106,103.8486328,29704.33594,37510.01475,CF1F13D007B0780E,20191007131014,103.84863314549484,1.3555017227939743,False,False,False,False,False
25562,570211-001,Mon - Sun 00:00-23:59;,211,Bishan Street 23,,,570211,Level 1 Lift Lobby B,1,1.35615099,103.8490372,29749.33588,37581.88088,F25F31AF4606E125,20191007131014,103.84903750394176,1.3561516515835834,False,False,False,False,False
